Problem:    Caso1_O1_MinMax
Rows:       2141
Columns:    1945 (1872 integer, 0 binary)
Non-zeros:  10441
Status:     INTEGER NON-OPTIMAL
Objective:  Z = 4 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 Z                           4                             
   800 res3[11,3,9]                0                          -0 
   801 res3[11,4,1]                0                          -0 
   802 res3[11,4,2]                0                          -0 
   803 res3[11,4,3]                0                          -0 
   804 res3[11,4,4]                0                       10000 
   805 res3[11,4,5]                0                          -0 
   806 res3[11,4,6]                0                          -0 
   807 res3[11,4,7]                0                          -0 
   808 res3[11,4,8]                0                          -0 
   809 res3[11,4,9]                0                          -0 
   810 res3[11,5,1]                0                          -0 
   811 res3[11,5,2]                0                          -0 
   812 res3[11,5,3]                0                          -0 
   813 res3[11,5,4]                3                       10000 
   814 res3[11,5,5]                0                          -0 
   815 res3[11,5,6]                0                          -0 
   816 res3[11,5,7]                0                          -0 
   817 res3[11,5,8]                0                          -0 
   818 res3[11,5,9]                0                          -0 
   819 res3[11,6,1]                0                          -0 
   820 res3[11,6,2]                0                          -0 
   821 res3[11,6,3]                0                          -0 
   822 res3[11,6,4]                0                       10000 
   823 res3[11,6,5]                0                          -0 
   824 res3[11,6,6]                0                          -0 
   825 res3[11,6,7]                0                          -0 
   826 res3[11,6,8]                0                          -0 
   827 res3[11,6,9]                0                          -0 
   828 res3[11,7,1]                0                          -0 
   829 res3[11,7,2]                0                          -0 
   830 res3[11,7,3]                0                          -0 
   831 res3[11,7,4]                0                       10000 
   832 res3[11,7,5]                0                          -0 
   833 res3[11,7,6]                0                          -0 
   834 res3[11,7,7]                0                          -0 
   835 res3[11,7,8]                0                          -0 
   836 res3[11,7,9]                0                          -0 
   837 res3[11,8,1]                0                          -0 
   838 res3[11,8,2]                0                          -0 
   839 res3[11,8,3]                0                          -0 
   840 res3[11,8,4]                3                       10000 
   841 res3[11,8,5]                0                          -0 
   842 res3[11,8,6]                0                          -0 
   843 res3[11,8,7]                0                          -0 
   844 res3[11,8,8]                0                          -0 
   845 res3[11,8,9]                0                          -0 
   846 res3[12,1,1]                0                          -0 
   847 res3[12,1,2]                0                          -0 
   848 res3[12,1,3]                0                          -0 
   849 res3[12,1,4]                6                       10000 
   850 res3[12,1,5]                0                          -0 
   851 res3[12,1,6]                0                          -0 
   852 res3[12,1,7]                0                          -0 
   853 res3[12,1,8]                0                          -0 
   854 res3[12,1,9]                0                          -0 
   855 res3[12,2,1]                0                          -0 
   856 res3[12,2,2]                0                          -0 
   857 res3[12,2,3]                0                          -0 
   858 res3[12,2,4]                0                       10000 
   859 res3[12,2,5]                0                          -0 
   860 res3[12,2,6]                0                          -0 
   861 res3[12,2,7]                0                          -0 
   862 res3[12,2,8]                0                          -0 
   863 res3[12,2,9]                0                          -0 
   864 res3[12,3,1]                0                          -0 
   865 res3[12,3,2]                0                          -0 
   866 res3[12,3,3]                0                          -0 
   867 res3[12,3,4]                4                       10000 
   868 res3[12,3,5]                0                          -0 
   869 res3[12,3,6]                0                          -0 
   870 res3[12,3,7]                0                          -0 
   871 res3[12,3,8]                0                          -0 
   872 res3[12,3,9]                0                          -0 
   873 res3[12,4,1]                0                          -0 
   874 res3[12,4,2]                0                          -0 
   875 res3[12,4,3]                0                          -0 
   876 res3[12,4,4]                0                       10000 
   877 res3[12,4,5]                0                          -0 
   878 res3[12,4,6]                0                          -0 
   879 res3[12,4,7]                0                          -0 
   880 res3[12,4,8]                0                          -0 
   881 res3[12,4,9]                0                          -0 
   882 res3[12,5,1]                0                          -0 
   883 res3[12,5,2]                0                          -0 
   884 res3[12,5,3]                0                          -0 
   885 res3[12,5,4]                0                       10000 
   886 res3[12,5,5]                0                          -0 
   887 res3[12,5,6]                0                          -0 
   888 res3[12,5,7]                0                          -0 
   889 res3[12,5,8]                0                          -0 
   890 res3[12,5,9]                0                          -0 
   891 res3[12,6,1]                0                          -0 
   892 res3[12,6,2]                0                          -0 
   893 res3[12,6,3]                0                          -0 
   894 res3[12,6,4]                4                       10000 
   895 res3[12,6,5]                0                          -0 
   896 res3[12,6,6]                0                          -0 
   897 res3[12,6,7]                0                          -0 
   898 res3[12,6,8]                0                          -0 
   899 res3[12,6,9]                0                          -0 
   900 res3[12,7,1]                0                          -0 
   901 res3[12,7,2]                0                          -0 
   902 res3[12,7,3]                0                          -0 
   903 res3[12,7,4]                0                       10000 
   904 res3[12,7,5]                0                          -0 
   905 res3[12,7,6]                0                          -0 
   906 res3[12,7,7]                0                          -0 
   907 res3[12,7,8]                0                          -0 
   908 res3[12,7,9]                0                          -0 
   909 res3[12,8,1]                0                          -0 
   910 res3[12,8,2]                0                          -0 
   911 res3[12,8,3]                0                          -0 
   912 res3[12,8,4]                0                       10000 
   913 res3[12,8,5]                0                          -0 
   914 res3[12,8,6]                0                          -0 
   915 res3[12,8,7]                0                          -0 
   916 res3[12,8,8]                0                          -0 
   917 res3[12,8,9]                0                          -0 
   918 res3[13,1,1]                0                          -0 
   919 res3[13,1,2]                0                          -0 
   920 res3[13,1,3]                0                          -0 
   921 res3[13,1,4]                0                          -0 
   922 res3[13,1,5]                0                       10000 
   923 res3[13,1,6]                0                       10000 
   924 res3[13,1,7]                0                          -0 
   925 res3[13,1,8]                0                          -0 
   926 res3[13,1,9]                0                          -0 
   927 res3[13,2,1]                0                          -0 
   928 res3[13,2,2]                0                          -0 
   929 res3[13,2,3]                0                          -0 
   930 res3[13,2,4]                0                          -0 
   931 res3[13,2,5]                0                       10000 
   932 res3[13,2,6]                0                       10000 
   933 res3[13,2,7]                0                          -0 
   934 res3[13,2,8]                0                          -0 
   935 res3[13,2,9]                0                          -0 
   936 res3[13,3,1]                0                          -0 
   937 res3[13,3,2]                0                          -0 
   938 res3[13,3,3]                0                          -0 
   939 res3[13,3,4]                0                          -0 
   940 res3[13,3,5]                0                       10000 
   941 res3[13,3,6]                0                       10000 
   942 res3[13,3,7]                0                          -0 
   943 res3[13,3,8]                0                          -0 
   944 res3[13,3,9]                0                          -0 
   945 res3[13,4,1]                0                          -0 
   946 res3[13,4,2]                0                          -0 
   947 res3[13,4,3]                0                          -0 
   948 res3[13,4,4]                0                          -0 
   949 res3[13,4,5]                0                       10000 
   950 res3[13,4,6]                0                       10000 
   951 res3[13,4,7]                0                          -0 
   952 res3[13,4,8]                0                          -0 
   953 res3[13,4,9]                0                          -0 
   954 res3[13,5,1]                0                          -0 
   955 res3[13,5,2]                0                          -0 
   956 res3[13,5,3]                0                          -0 
   957 res3[13,5,4]                0                          -0 
   958 res3[13,5,5]                1                       10000 
   959 res3[13,5,6]                0                       10000 
   960 res3[13,5,7]                0                          -0 
   961 res3[13,5,8]                0                          -0 
   962 res3[13,5,9]                0                          -0 
   963 res3[13,6,1]                0                          -0 
   964 res3[13,6,2]                0                          -0 
   965 res3[13,6,3]                0                          -0 
   966 res3[13,6,4]                0                          -0 
   967 res3[13,6,5]                0                       10000 
   968 res3[13,6,6]                0                       10000 
   969 res3[13,6,7]                0                          -0 
   970 res3[13,6,8]                0                          -0 
   971 res3[13,6,9]                0                          -0 
   972 res3[13,7,1]                0                          -0 
   973 res3[13,7,2]                0                          -0 
   974 res3[13,7,3]                0                          -0 
   975 res3[13,7,4]                0                          -0 
   976 res3[13,7,5]                0                       10000 
   977 res3[13,7,6]                0                       10000 
   978 res3[13,7,7]                0                          -0 
   979 res3[13,7,8]                0                          -0 
   980 res3[13,7,9]                0                          -0 
   981 res3[13,8,1]                0                          -0 
   982 res3[13,8,2]                0                          -0 
   983 res3[13,8,3]                0                          -0 
   984 res3[13,8,4]                0                          -0 
   985 res3[13,8,5]                0                       10000 
   986 res3[13,8,6]                0                       10000 
   987 res3[13,8,7]                0                          -0 
   988 res3[13,8,8]                0                          -0 
   989 res3[13,8,9]                0                          -0 
   990 res3[14,1,1]                0                          -0 
   991 res3[14,1,2]                0                          -0 
   992 res3[14,1,3]                0                          -0 
   993 res3[14,1,4]                0                          -0 
   994 res3[14,1,5]                0                       10000 
   995 res3[14,1,6]                1                       10000 
   996 res3[14,1,7]                0                          -0 
   997 res3[14,1,8]                0                          -0 
   998 res3[14,1,9]                0                          -0 
   999 res3[14,2,1]                0                          -0 
  1000 res3[14,2,2]                0                          -0 
  1001 res3[14,2,3]                0                          -0 
  1002 res3[14,2,4]                0                          -0 
  1003 res3[14,2,5]                0                       10000 
  1004 res3[14,2,6]                0                       10000 
  1005 res3[14,2,7]                0                          -0 
  1006 res3[14,2,8]                0                          -0 
  1007 res3[14,2,9]                0                          -0 
  1008 res3[14,3,1]                0                          -0 
  1009 res3[14,3,2]                0                          -0 
  1010 res3[14,3,3]                0                          -0 
  1011 res3[14,3,4]                0                          -0 
  1012 res3[14,3,5]                0                       10000 
  1013 res3[14,3,6]                0                       10000 
  1014 res3[14,3,7]                0                          -0 
  1015 res3[14,3,8]                0                          -0 
  1016 res3[14,3,9]                0                          -0 
  1017 res3[14,4,1]                0                          -0 
  1018 res3[14,4,2]                0                          -0 
  1019 res3[14,4,3]                0                          -0 
  1020 res3[14,4,4]                0                          -0 
  1021 res3[14,4,5]                0                       10000 
  1022 res3[14,4,6]                0                       10000 
  1023 res3[14,4,7]                0                          -0 
  1024 res3[14,4,8]                0                          -0 
  1025 res3[14,4,9]                0                          -0 
  1026 res3[14,5,1]                0                          -0 
  1027 res3[14,5,2]                0                          -0 
  1028 res3[14,5,3]                0                          -0 
  1029 res3[14,5,4]                0                          -0 
  1030 res3[14,5,5]                0                       10000 
  1031 res3[14,5,6]                0                       10000 
  1032 res3[14,5,7]                0                          -0 
  1033 res3[14,5,8]                0                          -0 
  1034 res3[14,5,9]                0                          -0 
  1035 res3[14,6,1]                0                          -0 
  1036 res3[14,6,2]                0                          -0 
  1037 res3[14,6,3]                0                          -0 
  1038 res3[14,6,4]                0                          -0 
  1039 res3[14,6,5]                0                       10000 
  1040 res3[14,6,6]                0                       10000 
  1041 res3[14,6,7]                0                          -0 
  1042 res3[14,6,8]                0                          -0 
  1043 res3[14,6,9]                0                          -0 
  1044 res3[14,7,1]                0                          -0 
  1045 res3[14,7,2]                0                          -0 
  1046 res3[14,7,3]                0                          -0 
  1047 res3[14,7,4]                0                          -0 
  1048 res3[14,7,5]                0                       10000 
  1049 res3[14,7,6]                0                       10000 
  1050 res3[14,7,7]                0                          -0 
  1051 res3[14,7,8]                0                          -0 
  1052 res3[14,7,9]                0                          -0 
  1053 res3[14,8,1]                0                          -0 
  1054 res3[14,8,2]                0                          -0 
  1055 res3[14,8,3]                0                          -0 
  1056 res3[14,8,4]                0                          -0 
  1057 res3[14,8,5]                0                       10000 
  1058 res3[14,8,6]                0                       10000 
  1059 res3[14,8,7]                0                          -0 
  1060 res3[14,8,8]                0                          -0 
  1061 res3[14,8,9]                0                          -0 
  1062 res3[15,1,1]                0                          -0 
  1063 res3[15,1,2]                0                          -0 
  1064 res3[15,1,3]                0                          -0 
  1065 res3[15,1,4]                0                          -0 
  1066 res3[15,1,5]                0                          -0 
  1067 res3[15,1,6]                0                       10000 
  1068 res3[15,1,7]                0                          -0 
  1069 res3[15,1,8]                0                          -0 
  1070 res3[15,1,9]                0                          -0 
  1071 res3[15,2,1]                0                          -0 
  1072 res3[15,2,2]                0                          -0 
  1073 res3[15,2,3]                0                          -0 
  1074 res3[15,2,4]                0                          -0 
  1075 res3[15,2,5]                0                          -0 
  1076 res3[15,2,6]                2                       10000 
  1077 res3[15,2,7]                0                          -0 
  1078 res3[15,2,8]                0                          -0 
  1079 res3[15,2,9]                0                          -0 
  1080 res3[15,3,1]                0                          -0 
  1081 res3[15,3,2]                0                          -0 
  1082 res3[15,3,3]                0                          -0 
  1083 res3[15,3,4]                0                          -0 
  1084 res3[15,3,5]                0                          -0 
  1085 res3[15,3,6]                1                       10000 
  1086 res3[15,3,7]                0                          -0 
  1087 res3[15,3,8]                0                          -0 
  1088 res3[15,3,9]                0                          -0 
  1089 res3[15,4,1]                0                          -0 
  1090 res3[15,4,2]                0                          -0 
  1091 res3[15,4,3]                0                          -0 
  1092 res3[15,4,4]                0                          -0 
  1093 res3[15,4,5]                0                          -0 
  1094 res3[15,4,6]                0                       10000 
  1095 res3[15,4,7]                0                          -0 
  1096 res3[15,4,8]                0                          -0 
  1097 res3[15,4,9]                0                          -0 
  1098 res3[15,5,1]                0                          -0 
  1099 res3[15,5,2]                0                          -0 
  1100 res3[15,5,3]                0                          -0 
  1101 res3[15,5,4]                0                          -0 
  1102 res3[15,5,5]                0                          -0 
  1103 res3[15,5,6]                0                       10000 
  1104 res3[15,5,7]                0                          -0 
  1105 res3[15,5,8]                0                          -0 
  1106 res3[15,5,9]                0                          -0 
  1107 res3[15,6,1]                0                          -0 
  1108 res3[15,6,2]                0                          -0 
  1109 res3[15,6,3]                0                          -0 
  1110 res3[15,6,4]                0                          -0 
  1111 res3[15,6,5]                0                          -0 
  1112 res3[15,6,6]                0                       10000 
  1113 res3[15,6,7]                0                          -0 
  1114 res3[15,6,8]                0                          -0 
  1115 res3[15,6,9]                0                          -0 
  1116 res3[15,7,1]                0                          -0 
  1117 res3[15,7,2]                0                          -0 
  1118 res3[15,7,3]                0                          -0 
  1119 res3[15,7,4]                0                          -0 
  1120 res3[15,7,5]                0                          -0 
  1121 res3[15,7,6]                0                       10000 
  1122 res3[15,7,7]                0                          -0 
  1123 res3[15,7,8]                0                          -0 
  1124 res3[15,7,9]                0                          -0 
  1125 res3[15,8,1]                0                          -0 
  1126 res3[15,8,2]                0                          -0 
  1127 res3[15,8,3]                0                          -0 
  1128 res3[15,8,4]                0                          -0 
  1129 res3[15,8,5]                0                          -0 
  1130 res3[15,8,6]                0                       10000 
  1131 res3[15,8,7]                0                          -0 
  1132 res3[15,8,8]                0                          -0 
  1133 res3[15,8,9]                0                          -0 
  1134 res3[16,1,1]                0                          -0 
  1135 res3[16,1,2]                0                          -0 
  1136 res3[16,1,3]                0                          -0 
  1137 res3[16,1,4]                0                          -0 
  1138 res3[16,1,5]                0                          -0 
  1139 res3[16,1,6]                0                       10000 
  1140 res3[16,1,7]                0                          -0 
  1141 res3[16,1,8]                0                          -0 
  1142 res3[16,1,9]                0                          -0 
  1143 res3[16,2,1]                0                          -0 
  1144 res3[16,2,2]                0                          -0 
  1145 res3[16,2,3]                0                          -0 
  1146 res3[16,2,4]                0                          -0 
  1147 res3[16,2,5]                0                          -0 
  1148 res3[16,2,6]                0                       10000 
  1149 res3[16,2,7]                0                          -0 
  1150 res3[16,2,8]                0                          -0 
  1151 res3[16,2,9]                0                          -0 
  1152 res3[16,3,1]                0                          -0 
  1153 res3[16,3,2]                0                          -0 
  1154 res3[16,3,3]                0                          -0 
  1155 res3[16,3,4]                0                          -0 
  1156 res3[16,3,5]                0                          -0 
  1157 res3[16,3,6]                4                       10000 
  1158 res3[16,3,7]                0                          -0 
  1159 res3[16,3,8]                0                          -0 
  1160 res3[16,3,9]                0                          -0 
  1161 res3[16,4,1]                0                          -0 
  1162 res3[16,4,2]                0                          -0 
  1163 res3[16,4,3]                0                          -0 
  1164 res3[16,4,4]                0                          -0 
  1165 res3[16,4,5]                0                          -0 
  1166 res3[16,4,6]                3                       10000 
  1167 res3[16,4,7]                0                          -0 
  1168 res3[16,4,8]                0                          -0 
  1169 res3[16,4,9]                0                          -0 
  1170 res3[16,5,1]                0                          -0 
  1171 res3[16,5,2]                0                          -0 
  1172 res3[16,5,3]                0                          -0 
  1173 res3[16,5,4]                0                          -0 
  1174 res3[16,5,5]                0                          -0 
  1175 res3[16,5,6]                1                       10000 
  1176 res3[16,5,7]                0                          -0 
  1177 res3[16,5,8]                0                          -0 
  1178 res3[16,5,9]                0                          -0 
  1179 res3[16,6,1]                0                          -0 
  1180 res3[16,6,2]                0                          -0 
  1181 res3[16,6,3]                0                          -0 
  1182 res3[16,6,4]                0                          -0 
  1183 res3[16,6,5]                0                          -0 
  1184 res3[16,6,6]                1                       10000 
  1185 res3[16,6,7]                0                          -0 
  1186 res3[16,6,8]                0                          -0 
  1187 res3[16,6,9]                0                          -0 
  1188 res3[16,7,1]                0                          -0 
  1189 res3[16,7,2]                0                          -0 
  1190 res3[16,7,3]                0                          -0 
  1191 res3[16,7,4]                0                          -0 
  1192 res3[16,7,5]                0                          -0 
  1193 res3[16,7,6]                0                       10000 
  1194 res3[16,7,7]                0                          -0 
  1195 res3[16,7,8]                0                          -0 
  1196 res3[16,7,9]                0                          -0 
  1197 res3[16,8,1]                0                          -0 
  1198 res3[16,8,2]                0                          -0 
  1199 res3[16,8,3]                0                          -0 
  1200 res3[16,8,4]                0                          -0 
  1201 res3[16,8,5]                0                          -0 
  1202 res3[16,8,6]                0                       10000 
  1203 res3[16,8,7]                0                          -0 
  1204 res3[16,8,8]                0                          -0 
  1205 res3[16,8,9]                0                          -0 
  1206 res3[17,1,1]                0                          -0 
  1207 res3[17,1,2]                0                          -0 
  1208 res3[17,1,3]                0                          -0 
  1209 res3[17,1,4]                0                          -0 
  1210 res3[17,1,5]                0                          -0 
  1211 res3[17,1,6]                0                       10000 
  1212 res3[17,1,7]                0                          -0 
  1213 res3[17,1,8]                0                          -0 
  1214 res3[17,1,9]                0                          -0 
  1215 res3[17,2,1]                0                          -0 
  1216 res3[17,2,2]                0                          -0 
  1217 res3[17,2,3]                0                          -0 
  1218 res3[17,2,4]                0                          -0 
  1219 res3[17,2,5]                0                          -0 
  1220 res3[17,2,6]                0                       10000 
  1221 res3[17,2,7]                0                          -0 
  1222 res3[17,2,8]                0                          -0 
  1223 res3[17,2,9]                0                          -0 
  1224 res3[17,3,1]                0                          -0 
  1225 res3[17,3,2]                0                          -0 
  1226 res3[17,3,3]                0                          -0 
  1227 res3[17,3,4]                0                          -0 
  1228 res3[17,3,5]                0                          -0 
  1229 res3[17,3,6]                0                       10000 
  1230 res3[17,3,7]                0                          -0 
  1231 res3[17,3,8]                0                          -0 
  1232 res3[17,3,9]                0                          -0 
  1233 res3[17,4,1]                0                          -0 
  1234 res3[17,4,2]                0                          -0 
  1235 res3[17,4,3]                0                          -0 
  1236 res3[17,4,4]                0                          -0 
  1237 res3[17,4,5]                0                          -0 
  1238 res3[17,4,6]                0                       10000 
  1239 res3[17,4,7]                0                          -0 
  1240 res3[17,4,8]                0                          -0 
  1241 res3[17,4,9]                0                          -0 
  1242 res3[17,5,1]                0                          -0 
  1243 res3[17,5,2]                0                          -0 
  1244 res3[17,5,3]                0                          -0 
  1245 res3[17,5,4]                0                          -0 
  1246 res3[17,5,5]                0                          -0 
  1247 res3[17,5,6]                0                       10000 
  1248 res3[17,5,7]                0                          -0 
  1249 res3[17,5,8]                0                          -0 
  1250 res3[17,5,9]                0                          -0 
  1251 res3[17,6,1]                0                          -0 
  1252 res3[17,6,2]                0                          -0 
  1253 res3[17,6,3]                0                          -0 
  1254 res3[17,6,4]                0                          -0 
  1255 res3[17,6,5]                0                          -0 
  1256 res3[17,6,6]                1                       10000 
  1257 res3[17,6,7]                0                          -0 
  1258 res3[17,6,8]                0                          -0 
  1259 res3[17,6,9]                0                          -0 
  1260 res3[17,7,1]                0                          -0 
  1261 res3[17,7,2]                0                          -0 
  1262 res3[17,7,3]                0                          -0 
  1263 res3[17,7,4]                0                          -0 
  1264 res3[17,7,5]                0                          -0 
  1265 res3[17,7,6]                2                       10000 
  1266 res3[17,7,7]                0                          -0 
  1267 res3[17,7,8]                0                          -0 
  1268 res3[17,7,9]                0                          -0 
  1269 res3[17,8,1]                0                          -0 
  1270 res3[17,8,2]                0                          -0 
  1271 res3[17,8,3]                0                          -0 
  1272 res3[17,8,4]                0                          -0 
  1273 res3[17,8,5]                0                          -0 
  1274 res3[17,8,6]                0                       10000 
  1275 res3[17,8,7]                0                          -0 
  1276 res3[17,8,8]                0                          -0 
  1277 res3[17,8,9]                0                          -0 
  1278 res3[18,1,1]                0                          -0 
  1279 res3[18,1,2]                0                          -0 
  1280 res3[18,1,3]                0                          -0 
  1281 res3[18,1,4]                0                          -0 
  1282 res3[18,1,5]                0                          -0 
  1283 res3[18,1,6]                0                          -0 
  1284 res3[18,1,7]                1                       10000 
  1285 res3[18,1,8]                0                          -0 
  1286 res3[18,1,9]                0                          -0 
  1287 res3[18,2,1]                0                          -0 
  1288 res3[18,2,2]                0                          -0 
  1289 res3[18,2,3]                0                          -0 
  1290 res3[18,2,4]                0                          -0 
  1291 res3[18,2,5]                0                          -0 
  1292 res3[18,2,6]                0                          -0 
  1293 res3[18,2,7]                1                       10000 
  1294 res3[18,2,8]                0                          -0 
  1295 res3[18,2,9]                0                          -0 
  1296 res3[18,3,1]                0                          -0 
  1297 res3[18,3,2]                0                          -0 
  1298 res3[18,3,3]                0                          -0 
  1299 res3[18,3,4]                0                          -0 
  1300 res3[18,3,5]                0                          -0 
  1301 res3[18,3,6]                0                          -0 
  1302 res3[18,3,7]                0                       10000 
  1303 res3[18,3,8]                0                          -0 
  1304 res3[18,3,9]                0                          -0 
  1305 res3[18,4,1]                0                          -0 
  1306 res3[18,4,2]                0                          -0 
  1307 res3[18,4,3]                0                          -0 
  1308 res3[18,4,4]                0                          -0 
  1309 res3[18,4,5]                0                          -0 
  1310 res3[18,4,6]                0                          -0 
  1311 res3[18,4,7]                0                       10000 
  1312 res3[18,4,8]                0                          -0 
  1313 res3[18,4,9]                0                          -0 
  1314 res3[18,5,1]                0                          -0 
  1315 res3[18,5,2]                0                          -0 
  1316 res3[18,5,3]                0                          -0 
  1317 res3[18,5,4]                0                          -0 
  1318 res3[18,5,5]                0                          -0 
  1319 res3[18,5,6]                0                          -0 
  1320 res3[18,5,7]                0                       10000 
  1321 res3[18,5,8]                0                          -0 
  1322 res3[18,5,9]                0                          -0 
  1323 res3[18,6,1]                0                          -0 
  1324 res3[18,6,2]                0                          -0 
  1325 res3[18,6,3]                0                          -0 
  1326 res3[18,6,4]                0                          -0 
  1327 res3[18,6,5]                0                          -0 
  1328 res3[18,6,6]                0                          -0 
  1329 res3[18,6,7]                0                       10000 
  1330 res3[18,6,8]                0                          -0 
  1331 res3[18,6,9]                0                          -0 
  1332 res3[18,7,1]                0                          -0 
  1333 res3[18,7,2]                0                          -0 
  1334 res3[18,7,3]                0                          -0 
  1335 res3[18,7,4]                0                          -0 
  1336 res3[18,7,5]                0                          -0 
  1337 res3[18,7,6]                0                          -0 
  1338 res3[18,7,7]                0                       10000 
  1339 res3[18,7,8]                0                          -0 
  1340 res3[18,7,9]                0                          -0 
  1341 res3[18,8,1]                0                          -0 
  1342 res3[18,8,2]                0                          -0 
  1343 res3[18,8,3]                0                          -0 
  1344 res3[18,8,4]                0                          -0 
  1345 res3[18,8,5]                0                          -0 
  1346 res3[18,8,6]                0                          -0 
  1347 res3[18,8,7]                0                       10000 
  1348 res3[18,8,8]                0                          -0 
  1349 res3[18,8,9]                0                          -0 
  1350 res3[19,1,1]                0                          -0 
  1351 res3[19,1,2]                0                          -0 
  1352 res3[19,1,3]                0                          -0 
  1353 res3[19,1,4]                0                          -0 
  1354 res3[19,1,5]                0                          -0 
  1355 res3[19,1,6]                0                          -0 
  1356 res3[19,1,7]                0                       10000 
  1357 res3[19,1,8]                0                          -0 
  1358 res3[19,1,9]                0                          -0 
  1359 res3[19,2,1]                0                          -0 
  1360 res3[19,2,2]                0                          -0 
  1361 res3[19,2,3]                0                          -0 
  1362 res3[19,2,4]                0                          -0 
  1363 res3[19,2,5]                0                          -0 
  1364 res3[19,2,6]                0                          -0 
  1365 res3[19,2,7]                2                       10000 
  1366 res3[19,2,8]                0                          -0 
  1367 res3[19,2,9]                0                          -0 
  1368 res3[19,3,1]                0                          -0 
  1369 res3[19,3,2]                0                          -0 
  1370 res3[19,3,3]                0                          -0 
  1371 res3[19,3,4]                0                          -0 
  1372 res3[19,3,5]                0                          -0 
  1373 res3[19,3,6]                0                          -0 
  1374 res3[19,3,7]                0                       10000 
  1375 res3[19,3,8]                0                          -0 
  1376 res3[19,3,9]                0                          -0 
  1377 res3[19,4,1]                0                          -0 
  1378 res3[19,4,2]                0                          -0 
  1379 res3[19,4,3]                0                          -0 
  1380 res3[19,4,4]                0                          -0 
  1381 res3[19,4,5]                0                          -0 
  1382 res3[19,4,6]                0                          -0 
  1383 res3[19,4,7]                0                       10000 
  1384 res3[19,4,8]                0                          -0 
  1385 res3[19,4,9]                0                          -0 
  1386 res3[19,5,1]                0                          -0 
  1387 res3[19,5,2]                0                          -0 
  1388 res3[19,5,3]                0                          -0 
  1389 res3[19,5,4]                0                          -0 
  1390 res3[19,5,5]                0                          -0 
  1391 res3[19,5,6]                0                          -0 
  1392 res3[19,5,7]                0                       10000 
  1393 res3[19,5,8]                0                          -0 
  1394 res3[19,5,9]                0                          -0 
  1395 res3[19,6,1]                0                          -0 
  1396 res3[19,6,2]                0                          -0 
  1397 res3[19,6,3]                0                          -0 
  1398 res3[19,6,4]                0                          -0 
  1399 res3[19,6,5]                0                          -0 
  1400 res3[19,6,6]                0                          -0 
  1401 res3[19,6,7]                0                       10000 
  1402 res3[19,6,8]                0                          -0 
  1403 res3[19,6,9]                0                          -0 
  1404 res3[19,7,1]                0                          -0 
  1405 res3[19,7,2]                0                          -0 
  1406 res3[19,7,3]                0                          -0 
  1407 res3[19,7,4]                0                          -0 
  1408 res3[19,7,5]                0                          -0 
  1409 res3[19,7,6]                0                          -0 
  1410 res3[19,7,7]                0                       10000 
  1411 res3[19,7,8]                0                          -0 
  1412 res3[19,7,9]                0                          -0 
  1413 res3[19,8,1]                0                          -0 
  1414 res3[19,8,2]                0                          -0 
  1415 res3[19,8,3]                0                          -0 
  1416 res3[19,8,4]                0                          -0 
  1417 res3[19,8,5]                0                          -0 
  1418 res3[19,8,6]                0                          -0 
  1419 res3[19,8,7]                0                       10000 
  1420 res3[19,8,8]                0                          -0 
  1421 res3[19,8,9]                0                          -0 
  1422 res3[20,1,1]                0                          -0 
  1423 res3[20,1,2]                0                          -0 
  1424 res3[20,1,3]                0                          -0 
  1425 res3[20,1,4]                0                          -0 
  1426 res3[20,1,5]                0                          -0 
  1427 res3[20,1,6]                0                          -0 
  1428 res3[20,1,7]                0                       10000 
  1429 res3[20,1,8]                0                          -0 
  1430 res3[20,1,9]                0                          -0 
  1431 res3[20,2,1]                0                          -0 
  1432 res3[20,2,2]                0                          -0 
  1433 res3[20,2,3]                0                          -0 
  1434 res3[20,2,4]                0                          -0 
  1435 res3[20,2,5]                0                          -0 
  1436 res3[20,2,6]                0                          -0 
  1437 res3[20,2,7]                2                       10000 
  1438 res3[20,2,8]                0                          -0 
  1439 res3[20,2,9]                0                          -0 
  1440 res3[20,3,1]                0                          -0 
  1441 res3[20,3,2]                0                          -0 
  1442 res3[20,3,3]                0                          -0 
  1443 res3[20,3,4]                0                          -0 
  1444 res3[20,3,5]                0                          -0 
  1445 res3[20,3,6]                0                          -0 
  1446 res3[20,3,7]                6                       10000 
  1447 res3[20,3,8]                0                          -0 
  1448 res3[20,3,9]                0                          -0 
  1449 res3[20,4,1]                0                          -0 
  1450 res3[20,4,2]                0                          -0 
  1451 res3[20,4,3]                0                          -0 
  1452 res3[20,4,4]                0                          -0 
  1453 res3[20,4,5]                0                          -0 
  1454 res3[20,4,6]                0                          -0 
  1455 res3[20,4,7]                0                       10000 
  1456 res3[20,4,8]                0                          -0 
  1457 res3[20,4,9]                0                          -0 
  1458 res3[20,5,1]                0                          -0 
  1459 res3[20,5,2]                0                          -0 
  1460 res3[20,5,3]                0                          -0 
  1461 res3[20,5,4]                0                          -0 
  1462 res3[20,5,5]                0                          -0 
  1463 res3[20,5,6]                0                          -0 
  1464 res3[20,5,7]                0                       10000 
  1465 res3[20,5,8]                0                          -0 
  1466 res3[20,5,9]                0                          -0 
  1467 res3[20,6,1]                0                          -0 
  1468 res3[20,6,2]                0                          -0 
